order_item_id,order_id,product_id,quantity,unit_price,discount
11575,54551,1019,2.0,4560.0,5.0
10501,54136,1060,3.0,5950.0,0.0
3809,51503,1047,1.0,5950.0,20.0
2085,50812,1003,1.0,2040.0,0.0
13967,55502,1072,1.0,4390.0,15.0
7277,52863,1069,1.0,4090.0,5.0
595,50233,1033,3.0,2910.0,0.0
14872,55874,1004,2.0,9380.0,25.0
8535,53362,1002,2.0,3080.0,10.0
13436,55289,1001,1.0,6530.0,20.0
3195,51262,1015,4.0,3850.0,0.0
11125,54373,1001,2.0,6530.0,20.0
10879,54274,1030,1.0,4290.0,0.0
10289,54051,1053,1.0,3470.0,0.0
17578,56930,1070,4.0,2320.0,0.0
5813,52297,1039,2.0,8680.0,0.0
6936,52728,1048,1.0,7870.0,5.0
14132,55572,1033,2.0,2910.0,5.0
4163,51644,1057,1.0,2370.0,10.0
251,50101,1007,1.0,1100.0,20.0
7565,52974,1012,1.0,6600.0,5.0
18705,57386,1013,2.0,220.0,15.0
19842,57852,1057,5.0,2370.0,0.0
783,50308,1043,1.0,4500.0,10.0
6052,52388,1046,3.0,3450.0,10.0
3586,51415,1052,1.0,6950.0,20.0
13011,55118,1026,2.0,7010.0,15.0
16167,56381,1024,2.0,9110.0,5.0
10432,54106,1069,1.0,4090.0,15.0
1162,50457,1026,1.0,7010.0,10.0
13701,55398,1007,1.0,1100.0,0.0
10092,53980,1035,2.0,6470.0,5.0
17728,56990,1034,4.0,10530.0,5.0
3379,51335,1068,1.0,10570.0,15.0
734,50286,1061,3.0,8080.0,15.0
4822,51907,1025,2.0,4730.0,0.0
3362,51329,1039,1.0,8680.0,0.0
5909,52332,1046,2.0,3450.0,0.0
2812,51114,1046,3.0,,0.0
926,50366,1038,1.0,4270.0,0.0
4784,51891,1004,4.0,9380.0,0.0
11132,54375,1066,1.0,3610.0,10.0
8964,53532,1017,2.0,3470.0,10.0
13485,55313,1033,3.0,2910.0,0.0
18997,57508,1073,1.0,6680.0,0.0
6909,52716,1057,1.0,2370.0,5.0
17066,56732,1073,1.0,6680.0,5.0
5963,52354,1021,3.0,5530.0,0.0
1225,50483,1007,1.0,1100.0,10.0
6241,52461,1044,1.0,3230.0,5.0
17194,56778,1039,1.0,8680.0,0.0
12420,54892,1074,1.0,1880.0,5.0
15190,56003,1011,1.0,4590.0,0.0
1089,50429,1070,1.0,2320.0,15.0
18083,57129,1041,2.0,700.0,0.0
10270,54046,1057,1.0,2370.0,0.0
2353,50923,1044,1.0,3230.0,5.0
6803,52677,1020,1.0,720.0,0.0
15960,56302,1025,1.0,4730.0,0.0
18763,57411,1058,1.0,5550.0,0.0
3792,51495,1059,1.0,4580.0,5.0
4259,51684,1041,1.0,700.0,0.0
20010,57924,1033,2.0,2910.0,0.0
11152,54384,1063,1.0,1660.0,0.0
2786,51102,1066,1.0,3610.0,0.0
6165,52433,1040,1.0,3060.0,
18452,57281,1056,2.0,1230.0,0.0
19578,57741,1071,4.0,1670.0,20.0
4330,51715,1004,1.0,9380.0,0.0
8639,53404,1048,1.0,7870.0,0.0
12173,54792,1012,3.0,6600.0,15.0
5342,52116,1033,2.0,2910.0,20.0
12962,55098,1007,2.0,1100.0,0.0
238,50096,1062,2.0,280.0,5.0
17617,56944,1020,1.0,720.0,0.0
17298,56817,1015,4.0,3850.0,0.0
2942,51162,1016,1.0,3350.0,20.0
15528,56134,1049,1.0,2810.0,0.0
11770,54629,1017,1.0,3470.0,5.0
13451,55298,1020,2.0,720.0,0.0
17622,56946,1030,1.0,4290.0,5.0
12719,55006,1075,1.0,2140.0,10.0
5094,52020,1023,2.0,4290.0,20.0
11509,54523,1044,1.0,3230.0,5.0
2669,51052,1030,1.0,4290.0,0.0
14204,55601,1026,1.0,7010.0,10.0
1860,50726,1052,1.0,6950.0,5.0
7217,52842,1011,1.0,4590.0,0.0
10446,54112,1064,1.0,7500.0,10.0
3763,51483,1004,2.0,9380.0,0.0
4975,51970,1017,1.0,3470.0,10.0
13911,55479,1043,2.0,4500.0,5.0
8788,53460,1028,1.0,4510.0,5.0
17842,57035,1066,3.0,3610.0,0.0
7660,53012,1060,2.0,5950.0,0.0
17837,57033,1001,1.0,6530.0,15.0
6365,52509,1064,3.0,7500.0,15.0
4661,51842,1049,1.0,2810.0,5.0
610,50239,1015,1.0,3850.0,5.0
3920,51547,1070,1.0,2320.0,5.0
9944,53919,1040,1.0,3060.0,0.0
19027,57523,1034,1.0,10530.0,0.0
10884,54276,1075,1.0,2140.0,10.0
19655,57774,1003,1.0,2040.0,15.0
20061,57945,1065,1.0,7400.0,5.0
20144,57980,1064,1.0,7500.0,5.0
17739,56995,1050,1.0,7140.0,0.0
16661,56577,1032,1.0,1990.0,0.0
18010,57097,1031,1.0,9170.0,0.0
3513,51385,1022,2.0,3830.0,10.0
9154,53605,1029,1.0,3490.0,10.0
18285,57216,1029,2.0,3490.0,10.0
10550,54155,1015,3.0,3850.0,10.0
17443,56879,1030,1.0,4290.0,10.0
1350,50532,1002,3.0,3080.0,0.0
147,50062,1063,1.0,1660.0,5.0
194,50078,1061,2.0,8080.0,0.0
8373,53295,1003,2.0,2040.0,0.0
3225,51273,1038,3.0,4270.0,20.0
11468,54508,1012,1.0,6600.0,5.0
6192,52443,1016,1.0,3350.0,20.0
10919,54290,1075,1.0,2140.0,5.0
19273,57618,1055,1.0,1380.0,15.0
843,50331,1042,2.0,590.0,5.0
9179,53613,1004,2.0,9380.0,5.0
11891,54674,1035,3.0,6470.0,5.0
1428,50561,1005,4.0,5510.0,10.0
19308,57634,1074,2.0,1880.0,0.0
6253,52465,1068,1.0,10570.0,0.0
11154,54385,1035,1.0,6470.0,0.0
19238,57604,1014,1.0,2270.0,5.0
12436,54897,1073,3.0,6680.0,20.0
5016,51987,1074,2.0,1880.0,0.0
267,50108,1020,2.0,720.0,0.0
3862,51524,1010,1.0,8870.0,0.0
18012,57097,1024,1.0,9110.0,0.0
11993,54716,1020,1.0,720.0,10.0
1618,50633,1037,1.0,2640.0,20.0
13300,55238,1061,1.0,,10.0
15853,56263,1054,5.0,1830.0,10.0
11814,54647,1067,1.0,4370.0,0.0
361,50143,1023,1.0,4290.0,0.0
12616,54970,1011,1.0,4590.0,10.0
1818,50710,1042,2.0,590.0,10.0
2110,50822,1051,2.0,7060.0,10.0
18460,57284,1059,2.0,4580.0,10.0
2201,50859,1056,1.0,1230.0,5.0
9432,53720,1064,1.0,7500.0,25.0
27,50010,1058,1.0,5550.0,15.0
7515,52952,1069,1.0,4090.0,0.0
10631,54185,1023,1.0,4290.0,5.0
2857,51132,1014,4.0,2270.0,10.0
16684,56584,1024,2.0,9110.0,15.0
10285,54050,1029,2.0,3490.0,10.0
13874,55466,1059,3.0,4580.0,5.0
17712,56984,1041,4.0,700.0,5.0
449,50175,1054,1.0,1830.0,0.0
9146,53602,1060,1.0,5950.0,0.0
13590,55355,1019,1.0,4560.0,5.0
3162,51248,1006,2.0,4150.0,10.0
5091,52018,1070,3.0,2320.0,15.0
18771,57414,1051,4.0,7060.0,0.0
3913,51544,1015,1.0,3850.0,20.0
17281,56810,1031,4.0,9170.0,0.0
2313,50906,1068,1.0,10570.0,0.0
11980,54710,1019,1.0,4560.0,5.0
14155,55581,1051,2.0,7060.0,25.0
11526,54529,1074,1.0,1880.0,0.0
17086,56739,1028,2.0,4510.0,0.0
4890,51937,1068,1.0,10570.0,15.0
14125,55568,1001,1.0,6530.0,20.0
9152,53604,1035,2.0,6470.0,15.0
401,50159,1023,2.0,4290.0,0.0
9788,53860,1055,1.0,1380.0,0.0
13956,55498,1047,2.0,,25.0
18335,57234,1067,4.0,4370.0,10.0
7767,53057,1050,2.0,7140.0,0.0
14267,55630,1026,1.0,7010.0,20.0
12107,54762,1031,2.0,9170.0,5.0
12125,54770,1057,1.0,2370.0,5.0
2639,51040,1004,1.0,9380.0,0.0
10577,54165,1023,1.0,4290.0,0.0
13179,55190,1029,3.0,3490.0,5.0
18626,57351,1044,1.0,3230.0,
13957,55499,1002,2.0,3080.0,5.0
10527,54145,1039,4.0,8680.0,20.0
18210,57185,1026,1.0,7010.0,0.0
10062,53967,1067,3.0,4370.0,20.0
1931,50755,1030,3.0,4290.0,20.0
15126,55978,1030,2.0,4290.0,10.0
4396,51737,1037,1.0,2640.0,5.0
12698,54999,1059,1.0,4580.0,15.0
19085,57545,1072,1.0,4390.0,15.0
10537,54149,1031,3.0,9170.0,0.0
2465,50969,1058,1.0,5550.0,0.0
2737,51081,1073,1.0,6680.0,5.0
465,50181,1008,1.0,6630.0,20.0
7319,52878,1043,1.0,4500.0,10.0
16866,56652,1006,1.0,4150.0,15.0
10660,54196,1035,1.0,6470.0,5.0
1380,50543,1075,1.0,,5.0
13691,55394,1034,1.0,10530.0,15.0
9643,53802,1003,2.0,2040.0,0.0
1056,50415,1014,1.0,2270.0,10.0
1727,50674,1059,3.0,4580.0,0.0
8431,53319,1038,1.0,4270.0,10.0
5277,52089,1065,1.0,7400.0,10.0
16278,56427,1005,2.0,5510.0,0.0
9098,53582,1060,1.0,5950.0,0.0
3817,51507,1074,1.0,1880.0,0.0
845,50331,1043,2.0,4500.0,15.0
2637,51039,1063,2.0,1660.0,0.0
10727,54220,1022,2.0,3830.0,10.0
19948,57896,1005,3.0,5510.0,0.0
4448,51760,1040,3.0,3060.0,0.0
13806,55441,1019,3.0,4560.0,10.0
9101,53585,1057,,2370.0,15.0
5198,52059,1062,1.0,280.0,15.0
13008,55117,1075,3.0,2140.0,0.0
7019,52760,1040,4.0,3060.0,5.0
2260,50887,1012,1.0,6600.0,0.0
7071,52785,1043,,4500.0,15.0
6497,52555,1074,4.0,1880.0,10.0
7010,52757,1037,1.0,2640.0,0.0
14317,55651,1053,1.0,3470.0,0.0
8531,53359,1072,1.0,4390.0,25.0
12849,55058,1057,2.0,2370.0,0.0
3871,51528,1049,1.0,2810.0,0.0
10185,54015,1054,1.0,1830.0,0.0
8520,53354,1024,5.0,9110.0,0.0
210,50084,1050,2.0,7140.0,5.0
10263,54044,1003,1.0,2040.0,5.0
3572,51410,1064,1.0,7500.0,0.0
10544,54152,1074,1.0,1880.0,0.0
16343,56448,1032,2.0,1990.0,10.0
4252,51681,1072,1.0,4390.0,10.0
4064,51602,1035,1.0,6470.0,10.0
7339,52885,1040,1.0,3060.0,15.0
3329,51314,1050,1.0,7140.0,5.0
14006,55518,1021,1.0,5530.0,0.0
19095,57548,1026,2.0,7010.0,10.0
14775,55836,1034,2.0,10530.0,0.0
19468,57699,1008,3.0,6630.0,20.0
11728,54610,1035,1.0,6470.0,0.0
15370,56066,1036,1.0,6710.0,0.0
9174,53612,1006,1.0,4150.0,0.0
3555,51404,1001,1.0,6530.0,10.0
18927,57480,1001,1.0,6530.0,0.0
10883,54276,1003,2.0,2040.0,25.0
2803,51109,1009,1.0,6030.0,0.0
18855,57452,1006,1.0,4150.0,20.0
5733,52267,1006,1.0,4150.0,10.0
10771,54235,1034,1.0,10530.0,10.0
8755,53449,1054,3.0,1830.0,5.0
2092,50815,1047,1.0,5950.0,5.0
8692,53425,1066,1.0,3610.0,5.0
19611,57755,1040,2.0,3060.0,0.0
11444,54498,1044,3.0,3230.0,20.0
8864,53493,1022,1.0,3830.0,20.0
6769,52661,1043,1.0,,5.0
18213,57186,1018,3.0,3890.0,5.0
10536,54149,1062,1.0,280.0,10.0
5209,52064,1074,2.0,1880.0,15.0
18630,57352,1069,1.0,4090.0,0.0
16575,56544,1067,1.0,4370.0,20.0
12155,54784,1007,3.0,1100.0,0.0
5841,52308,1023,1.0,4290.0,15.0
14107,55561,1072,2.0,4390.0,0.0
10673,54201,1038,1.0,4270.0,5.0
2967,51172,1051,2.0,7060.0,5.0
13743,55414,1004,3.0,9380.0,0.0
19031,57524,1059,1.0,4580.0,5.0
4097,51618,1055,1.0,1380.0,10.0
18111,57141,1055,1.0,1380.0,20.0
18715,57390,1010,1.0,8870.0,0.0
2119,50824,1057,1.0,2370.0,0.0
5915,52334,1036,1.0,6710.0,10.0
197,50079,1030,1.0,4290.0,5.0
7274,52862,1071,2.0,1670.0,0.0
6891,52710,1016,1.0,3350.0,10.0
19877,57866,1050,3.0,7140.0,0.0
14712,55815,1039,1.0,8680.0,0.0
11702,54598,1058,1.0,5550.0,5.0
4279,51693,1037,3.0,2640.0,0.0
2420,50950,1042,2.0,590.0,25.0
10902,54283,1067,2.0,4370.0,0.0
19030,57524,1014,1.0,2270.0,20.0
18703,57385,1062,2.0,280.0,25.0
3461,51366,1025,1.0,4730.0,5.0
8356,53289,1014,1.0,2270.0,0.0
8886,53502,1006,1.0,4150.0,15.0
6993,52751,1054,2.0,1830.0,0.0
8415,53312,1063,1.0,1660.0,10.0
2866,51134,1044,3.0,3230.0,15.0
14298,55644,1066,2.0,3610.0,10.0
13276,55228,1046,3.0,3450.0,15.0
7400,52905,1040,1.0,3060.0,0.0
16095,56355,1035,2.0,6470.0,0.0
13193,55195,1068,1.0,10570.0,10.0
6284,52475,1050,1.0,7140.0,0.0
12918,55083,1070,1.0,2320.0,0.0
16108,56359,1068,1.0,10570.0,20.0
17190,56777,1068,1.0,10570.0,0.0
3395,51342,1057,1.0,2370.0,0.0
19760,57816,1047,3.0,5950.0,0.0
12637,54978,1002,2.0,3080.0,10.0
4381,51733,1022,3.0,3830.0,15.0
8063,53176,1037,2.0,2640.0,5.0
4735,51872,1062,2.0,280.0,15.0
7828,53081,1023,3.0,4290.0,15.0
16621,56560,1004,1.0,9380.0,0.0
13385,55267,1056,1.0,1230.0,15.0
4058,51599,1064,1.0,7500.0,25.0
3789,51494,1050,2.0,7140.0,20.0
11002,54323,1031,3.0,9170.0,0.0
9816,53870,1066,3.0,3610.0,5.0
16363,56456,1040,1.0,3060.0,25.0
17380,56850,1063,3.0,1660.0,5.0
14912,55890,1067,1.0,4370.0,0.0
7228,52846,1062,1.0,280.0,0.0
6289,52477,1041,1.0,700.0,10.0
10760,54232,1020,2.0,720.0,0.0
19395,57669,1028,2.0,4510.0,5.0
16991,56701,1060,1.0,5950.0,10.0
7025,52763,1014,2.0,2270.0,5.0
17227,56789,1067,2.0,4370.0,15.0
5872,52319,1027,1.0,7200.0,25.0
7122,52805,1069,2.0,4090.0,15.0
15352,56060,1004,1.0,9380.0,5.0
12281,54833,1019,1.0,4560.0,25.0
1627,50635,1063,2.0,1660.0,15.0
19400,57670,1025,,4730.0,0.0
12558,54943,1001,1.0,6530.0,0.0
3523,51389,1001,1.0,6530.0,15.0
2318,50908,1061,1.0,8080.0,5.0
5079,52012,1036,1.0,6710.0,10.0
5083,52013,1056,1.0,1230.0,0.0
17919,57066,1066,1.0,3610.0,10.0
15020,55939,1048,1.0,7870.0,10.0
12699,54999,1071,1.0,1670.0,5.0
18719,57391,1056,1.0,1230.0,0.0
7803,53073,1051,3.0,7060.0,0.0
4493,51777,1016,1.0,3350.0,15.0
2636,51039,1040,1.0,3060.0,15.0
16350,56450,1045,1.0,8330.0,20.0
17067,56732,1042,1.0,590.0,0.0
10662,54197,1024,1.0,9110.0,10.0
13593,55356,1074,1.0,1880.0,0.0
9681,53818,1013,2.0,220.0,15.0
681,50264,1003,1.0,2040.0,0.0
6469,52544,1029,1.0,3490.0,0.0
17267,56805,1018,1.0,3890.0,0.0
8313,53273,1059,1.0,,15.0
13555,55341,1024,1.0,9110.0,20.0
19887,57872,1007,2.0,1100.0,10.0
10768,54234,1006,1.0,4150.0,15.0
15705,56208,1033,1.0,2910.0,0.0
7843,53088,1035,1.0,6470.0,0.0
11150,54382,1005,3.0,5510.0,0.0
6540,52570,1056,3.0,1230.0,0.0
2376,50933,1044,5.0,3230.0,10.0
1656,50646,1046,3.0,3450.0,0.0
15402,56082,1072,1.0,4390.0,5.0
13170,55185,1069,2.0,4090.0,20.0
1191,50466,1012,,6600.0,5.0
259,50105,1018,1.0,3890.0,0.0
15185,56001,1073,2.0,6680.0,15.0
5308,52101,1020,1.0,720.0,0.0
16157,56377,1065,1.0,7400.0,10.0
4177,51648,1047,2.0,5950.0,0.0
19329,57644,1074,4.0,1880.0,0.0
11172,54391,1049,2.0,2810.0,5.0
6798,52673,1032,1.0,1990.0,10.0
6110,52408,1039,1.0,8680.0,20.0
2272,50890,1067,2.0,4370.0,20.0
5077,52011,1064,2.0,7500.0,15.0
18960,57492,1012,1.0,6600.0,20.0
806,50317,1028,1.0,4510.0,10.0
5348,52118,1045,2.0,8330.0,10.0
18303,57222,1057,1.0,2370.0,10.0
15010,55933,1053,2.0,3470.0,
10179,54013,1009,3.0,6030.0,0.0
17039,56721,1073,3.0,6680.0,15.0
17587,56933,1060,2.0,5950.0,25.0
11653,54579,1058,1.0,5550.0,10.0
18729,57394,1048,1.0,7870.0,5.0
1015,50401,1025,3.0,4730.0,10.0
14091,55554,1031,1.0,9170.0,0.0
13580,55352,1040,5.0,3060.0,0.0
14540,55744,1011,1.0,4590.0,5.0
13430,55287,1027,1.0,7200.0,5.0
8238,53245,1017,1.0,3470.0,0.0
415,50163,1031,1.0,9170.0,0.0
12119,54768,1071,1.0,1670.0,25.0
13429,55287,1067,1.0,4370.0,0.0
11981,54710,1033,1.0,2910.0,20.0
1112,50438,1075,1.0,2140.0,15.0
7976,53145,1051,3.0,7060.0,10.0
2532,50994,1018,1.0,3890.0,0.0
10164,54007,1041,3.0,700.0,5.0
15772,56232,1024,2.0,9110.0,0.0
4931,51954,1017,1.0,3470.0,15.0
11936,54690,1059,1.0,4580.0,0.0
15454,56103,1017,1.0,3470.0,5.0
8469,53333,1017,1.0,3470.0,0.0
12595,54958,1032,1.0,1990.0,0.0
8942,53522,1075,3.0,2140.0,
16222,56402,1071,1.0,1670.0,0.0
15087,55961,1015,2.0,3850.0,15.0
1260,50497,1002,2.0,3080.0,25.0
7201,52836,1019,1.0,4560.0,0.0
15930,56291,1057,4.0,2370.0,10.0
7712,53037,1051,1.0,7060.0,5.0
5014,51986,1001,1.0,6530.0,5.0
6911,52717,1029,3.0,3490.0,0.0
14644,55785,1019,,4560.0,0.0
18711,57389,1048,4.0,7870.0,0.0
4508,51783,1011,4.0,4590.0,0.0
13239,55215,1009,1.0,6030.0,10.0
5806,52294,1063,1.0,1660.0,0.0
15667,56191,1043,4.0,4500.0,0.0
12257,54823,1049,1.0,2810.0,5.0
8587,53385,1054,1.0,1830.0,0.0
15823,56253,1014,1.0,2270.0,20.0
2252,50882,1046,1.0,3450.0,0.0
14097,55556,1004,2.0,9380.0,25.0
7107,52799,1032,1.0,1990.0,10.0
19810,57839,1053,1.0,3470.0,5.0
9793,53861,1048,1.0,7870.0,20.0
11116,54369,1003,1.0,2040.0,0.0
3414,51348,1048,3.0,7870.0,15.0
5161,52043,1070,2.0,2320.0,20.0
19280,57621,1059,1.0,4580.0,0.0
2395,50940,1014,1.0,2270.0,20.0
16646,56572,1056,1.0,1230.0,5.0
14425,55697,1006,1.0,4150.0,0.0
12928,55086,1049,1.0,2810.0,5.0
2802,51108,1007,2.0,1100.0,10.0
7261,52858,1020,3.0,720.0,20.0
8600,53389,1063,4.0,1660.0,0.0
18327,57231,1063,2.0,1660.0,0.0
11591,54557,1050,3.0,7140.0,0.0
8920,53514,1023,3.0,4290.0,10.0
11723,54609,1015,2.0,3850.0,10.0
6450,52538,1075,2.0,2140.0,0.0
13825,55448,1001,1.0,6530.0,5.0
2728,51076,1012,1.0,6600.0,10.0
15703,56206,1042,1.0,590.0,0.0
4790,51893,1072,1.0,4390.0,5.0
10292,54051,1046,1.0,3450.0,0.0
7505,52947,1035,2.0,6470.0,15.0
6728,52645,1008,1.0,6630.0,5.0
364,50144,1063,2.0,1660.0,25.0
5150,52040,1010,4.0,8870.0,0.0
15095,55964,1016,1.0,3350.0,0.0
5800,52293,1044,3.0,3230.0,0.0
19827,57846,1022,1.0,3830.0,0.0
11032,54335,1070,1.0,2320.0,10.0
18713,57390,1002,1.0,3080.0,10.0
17424,56871,1042,1.0,590.0,5.0
7283,52865,1054,1.0,1830.0,0.0
16711,56594,1012,1.0,6600.0,10.0
12552,54941,1036,1.0,6710.0,0.0
1071,50422,1069,1.0,4090.0,10.0
46,50018,1013,1.0,220.0,20.0
5522,52187,1059,1.0,4580.0,0.0
1234,50486,1053,2.0,3470.0,10.0
11869,54667,1041,1.0,700.0,5.0
1455,50571,1003,1.0,2040.0,15.0
5064,52006,1073,1.0,6680.0,10.0
1682,50657,1002,1.0,3080.0,
12416,54891,1053,1.0,3470.0,20.0
13692,55394,1039,2.0,8680.0,0.0
13755,55419,1031,2.0,9170.0,0.0
4276,51692,1014,1.0,2270.0,5.0
18214,57187,1007,1.0,1100.0,0.0
14274,55632,1053,2.0,3470.0,0.0
7467,52931,1007,3.0,1100.0,15.0
18402,57260,1020,3.0,720.0,0.0
12935,55089,1039,1.0,8680.0,
12587,54955,1059,1.0,4580.0,10.0
15625,56173,1064,1.0,7500.0,20.0
13467,55305,1051,1.0,7060.0,20.0
10440,54109,1065,1.0,7400.0,0.0
10670,54200,1019,1.0,,0.0
13820,55447,1065,1.0,7400.0,15.0
8049,53172,1073,2.0,6680.0,10.0
9703,53826,1066,2.0,3610.0,0.0
8928,53516,1018,5.0,3890.0,0.0
77,50031,1066,1.0,3610.0,0.0
5697,52253,1058,1.0,5550.0,15.0
13245,55217,1023,1.0,4290.0,5.0
16213,56399,1017,2.0,3470.0,0.0
1313,50517,1046,2.0,3450.0,5.0
12736,55012,1025,2.0,4730.0,0.0
18971,57496,1002,2.0,3080.0,25.0
2606,51027,1006,3.0,4150.0,0.0
13072,55146,1032,2.0,1990.0,20.0
4646,51836,1001,1.0,6530.0,0.0
17075,56734,1003,5.0,2040.0,15.0
12757,55021,1061,2.0,8080.0,5.0
11668,54585,1011,1.0,4590.0,10.0
4993,51979,1041,2.0,700.0,10.0
5707,52256,1006,1.0,4150.0,0.0
14135,55573,1020,1.0,720.0,0.0
17209,56783,1072,1.0,4390.0,0.0
1935,50756,1003,1.0,2040.0,20.0
2020,50787,1011,1.0,4590.0,15.0
7024,52762,1064,1.0,7500.0,20.0
5740,52269,1050,2.0,7140.0,15.0
5581,52210,1006,2.0,4150.0,10.0
2250,50882,1013,1.0,220.0,10.0
11,50004,1044,1.0,3230.0,5.0
19889,57872,1005,3.0,5510.0,10.0
13868,55463,1052,1.0,6950.0,0.0
156,50065,1010,1.0,8870.0,0.0
5180,52050,1037,1.0,2640.0,10.0
2968,51172,1004,1.0,9380.0,15.0
13158,55180,1029,3.0,3490.0,5.0
6453,52539,1032,1.0,1990.0,0.0
19716,57799,1057,2.0,2370.0,5.0
6639,52610,1008,1.0,6630.0,0.0
5784,52285,1069,1.0,4090.0,15.0
9716,53832,1044,1.0,3230.0,5.0
12561,54944,1068,1.0,10570.0,20.0
520,50201,1069,2.0,4090.0,15.0
9640,53800,1033,1.0,2910.0,15.0
6552,52574,1040,1.0,3060.0,25.0
571,50225,1037,1.0,2640.0,0.0
12570,54947,1072,1.0,4390.0,15.0
4999,51981,1043,3.0,4500.0,0.0
17448,56881,1029,1.0,3490.0,0.0
16959,56688,1056,2.0,1230.0,5.0
15997,56318,1036,1.0,6710.0,10.0
9092,53581,1012,2.0,6600.0,0.0
14899,55884,1047,2.0,5950.0,10.0
8363,53292,1026,1.0,7010.0,10.0
8507,53351,1071,2.0,1670.0,0.0
19121,57560,1042,1.0,590.0,10.0
6503,52557,1009,3.0,6030.0,0.0
8584,53383,1066,4.0,3610.0,0.0
13601,55359,1031,3.0,9170.0,5.0
19871,57863,1010,1.0,8870.0,0.0
11931,54689,1069,1.0,4090.0,10.0
19614,57756,1027,1.0,7200.0,20.0
375,50148,1039,2.0,8680.0,5.0
5200,52061,1021,1.0,5530.0,20.0
7863,53094,1066,1.0,3610.0,5.0
9674,53816,1041,2.0,700.0,5.0
5461,52164,1064,1.0,7500.0,10.0
1139,50449,1021,1.0,5530.0,5.0
11710,54602,1030,1.0,4290.0,5.0
8859,53490,1056,3.0,,5.0
15598,56161,1057,2.0,2370.0,10.0
14126,55569,1060,1.0,5950.0,15.0
14205,55602,1016,1.0,3350.0,0.0
9177,53613,1038,1.0,4270.0,15.0
14841,55862,1064,1.0,7500.0,10.0
503,50195,1012,1.0,6600.0,0.0
8309,53271,1034,3.0,10530.0,5.0
18116,57143,1028,1.0,4510.0,10.0
17888,57052,1071,1.0,1670.0,5.0
19528,57721,1058,5.0,5550.0,5.0
19412,57674,1023,1.0,4290.0,5.0
3433,51355,1030,1.0,4290.0,5.0
17391,56857,1033,1.0,2910.0,20.0
13383,55266,1067,1.0,4370.0,0.0
19270,57617,1051,1.0,7060.0,0.0
15862,56267,1067,2.0,4370.0,15.0
16847,56645,1065,1.0,7400.0,0.0
6789,52668,1051,1.0,7060.0,0.0
9503,53747,1034,1.0,10530.0,0.0
18521,57308,1053,2.0,3470.0,15.0
3054,51207,1056,2.0,1230.0,25.0
2470,50971,1004,1.0,9380.0,15.0
11441,54497,1075,1.0,2140.0,10.0
8071,53180,1045,3.0,8330.0,0.0
873,50345,1048,3.0,7870.0,0.0
18331,57233,1016,1.0,3350.0,10.0
9629,53796,1037,1.0,2640.0,5.0
11992,54715,1022,2.0,3830.0,25.0
4350,51723,1030,2.0,4290.0,0.0
6046,52386,1004,2.0,9380.0,15.0
2536,50996,1059,1.0,4580.0,0.0
2035,50791,1003,2.0,2040.0,20.0
16101,56356,1033,2.0,2910.0,0.0
9949,53921,1028,2.0,4510.0,0.0
13282,55230,1057,1.0,2370.0,10.0
3496,51379,1051,2.0,7060.0,0.0
10651,54193,1063,1.0,1660.0,10.0
4540,51794,1072,2.0,4390.0,15.0
3138,51239,1021,1.0,5530.0,0.0
1308,50515,1004,1.0,9380.0,0.0
2641,51041,1014,1.0,2270.0,0.0
9425,53714,1022,1.0,3830.0,15.0
3686,51457,1050,1.0,7140.0,20.0
4967,51967,1071,2.0,1670.0,20.0
9959,53925,1065,1.0,,10.0
2292,50898,1020,5.0,720.0,0.0
2264,50888,1030,2.0,4290.0,10.0
14398,55686,1042,3.0,590.0,10.0
6156,52428,1061,1.0,8080.0,0.0
6691,52627,1005,2.0,5510.0,
19876,57865,1004,1.0,9380.0,0.0
8603,53390,1056,1.0,1230.0,10.0
11976,54707,1037,1.0,2640.0,20.0
4170,51646,1025,3.0,4730.0,0.0
13446,55295,1006,1.0,4150.0,0.0
3019,51193,1041,1.0,700.0,10.0
1876,50733,1053,1.0,3470.0,5.0
7883,53103,1050,1.0,7140.0,15.0
11873,54669,1025,1.0,4730.0,10.0
5173,52048,1013,3.0,220.0,10.0
7437,52919,1036,1.0,6710.0,15.0
1799,50700,1013,4.0,220.0,5.0
3690,51459,1028,1.0,4510.0,0.0
2841,51126,1048,3.0,7870.0,10.0
18396,57258,1059,1.0,4580.0,10.0
619,50242,1059,3.0,4580.0,5.0
17688,56975,1075,1.0,2140.0,0.0
368,50145,1031,2.0,9170.0,0.0
17981,57086,1044,2.0,3230.0,0.0
9221,53632,1069,2.0,4090.0,0.0
15197,56006,1074,3.0,1880.0,0.0
18871,57459,1022,1.0,3830.0,0.0
5796,52292,1050,2.0,7140.0,10.0
5071,52009,1037,1.0,2640.0,0.0
904,50357,1037,1.0,2640.0,10.0
18019,57101,1040,2.0,3060.0,25.0
9029,53560,1038,1.0,4270.0,0.0
14736,55823,1075,3.0,2140.0,0.0
13061,55143,1022,2.0,3830.0,0.0
3141,51240,1075,1.0,2140.0,0.0
1510,50593,1052,1.0,6950.0,10.0
3075,51215,1015,1.0,3850.0,0.0
18455,57282,1041,2.0,700.0,0.0
17214,56785,1007,2.0,1100.0,0.0
2547,51001,1048,1.0,7870.0,10.0
15686,56199,1072,1.0,4390.0,10.0
413,50163,1063,1.0,1660.0,10.0
16602,56552,1040,2.0,3060.0,5.0
9721,53835,1051,2.0,7060.0,0.0
